期号,红1,红2,红3,红4,红5,红6,蓝
6182,12,2,24,13,25,5,8
6183,9,10,30,24,17,1,10
6184,29,30,16,33,21,31,5
6185,29,9,16,30,10,4,15
6186,9,16,29,23,28,2,2
6187,16,29,9,13,5,31,13
6188,11,23,14,4,7,5,14
6189,21,10,28,19,26,6,6
6190,23,26,30,13,31,5,1
6191,13,19,14,23,29,7,2
6192,4,30,2,8,19,27,13
6193,3,33,16,21,26,14,12
6194,32,10,19,13,21,4,14
6195,4,15,18,24,19,1,9
6196,16,9,12,27,19,2,5
6197,16,1,22,24,33,32,6
6198,21,24,19,14,23,5,6
6199,5,8,11,9,25,16,15
6200,2,8,24,13,29,27,1
6201,28,13,2,19,21,9,7
6202,25,31,33,4,1,26,13
6203,23,12,6,27,30,29,11
6204,30,12,28,11,2,1,16
6205,33,31,6,2,17,8,5
6206,5,31,7,28,20,1,10
6207,11,30,9,14,27,26,1
6208,18,27,8,24,21,11,14
6209,7,14,33,9,16,1,11
6210,10,28,15,5,14,19,7
6211,1,22,10,18,31,5,14
6212,5,30,4,10,27,21,4
6213,21,15,24,11,17,4,11
6214,29,12,14,13,8,2,9
6215,30,28,4,15,13,10,6
6216,32,9,18,2,14,29,7
6217,14,7,11,30,6,22,5
6218,2,14,31,15,13,12,9
6219,6,14,5,15,12,7,12
6220,6,15,12,14,19,2,11
6221,2,25,13,15,3,16,4
6222,10,30,28,1,4,29,7
6223,20,11,10,2,18,31,14
6224,23,7,9,5,11,2,13
6225,7,5,13,26,14,11,14
6226,23,29,7,18,15,32,7
6227,25,2,10,5,24,32,4
6228,7,12,15,8,14,28,11
6229,5,18,33,22,25,13,4
6230,6,19,30,27,13,8,9
6231,19,17,5,29,22,12,6
6232,25,26,1,15,33,17,1
6233,8,11,30,6,5,25,16
6234,9,31,6,18,21,29,10
6235,16,14,5,2,9,6,13
6236,27,11,7,22,23,26,2
6237,18,28,9,3,33,23,16
6238,23,7,5,3,18,30,7
6239,5,15,14,28,24,32,2
6240,4,3,32,6,2,29,6
6241,31,28,33,23,27,24,15
6242,24,2,19,1,26,31,3
6243,16,33,18,17,5,10,10
6244,11,24,18,21,22,12,8
6245,9,17,12,6,20,33,15
6246,29,14,17,2,15,8,7
6247,24,5,19,29,16,22,3
6248,4,3,22,6,15,18,9
6249,12,19,15,21,13,18,4
6250,13,15,4,5,12,23,14
6251,9,19,8,32,11,18,9
6252,30,33,22,14,29,24,9
6253,28,1,6,22,13,21,13
6254,4,6,19,24,5,22,4
6255,11,22,33,5,2,3,11
6256,10,28,20,13,11,3,3
6257,28,31,19,7,15,6,5
6258,3,15,10,14,27,16,4
6259,30,9,26,28,20,3,15
6260,19,11,7,26,10,18,9
6261,4,14,26,1,21,22,16
6262,21,18,4,20,30,6,6
6263,7,17,24,14,2,15,11
6264,31,25,6,18,9,10,2
6265,24,11,29,12,5,26,8
6266,7,16,23,25,11,29,4
6267,20,13,24,12,16,7,11
6268,22,32,33,21,9,20,5
6269,18,14,5,30,2,12,10
6270,14,4,33,31,9,3,15
6271,32,18,25,4,24,12,5
6272,8,24,23,13,18,32,11
6273,17,32,31,30,14,9,3
6274,15,31,26,30,2,6,13
6275,4,5,3,22,26,31,14
6276,25,16,26,1,19,14,16
6277,18,17,27,11,7,13,2
6278,24,12,31,7,3,22,10
6279,19,16,10,4,21,11,6
6280,33,8,19,29,28,16,9
6281,30,3,22,33,8,25,2
6282,31,5,14,23,2,19,16
6283,12,14,6,26,9,29,12
6284,7,17,28,4,29,9,12
6285,24,20,31,28,6,18,6
6286,33,7,13,16,25,14,3
6287,16,31,5,27,32,28,15
6288,9,3,7,6,12,2,7
6289,23,10,8,29,12,21,8
6290,11,16,18,21,7,27,1
6291,19,15,30,25,23,27,12
6292,11,15,1,5,24,28,8
6293,9,22,12,13,30,23,11
6294,10,20,27,11,4,15,2
6295,1,8,21,12,25,22,10
6296,29,33,23,8,26,7,2
6297,4,22,7,8,28,14,4
6298,21,15,25,1,14,17,4
6299,25,5,20,18,3,22,11
6300,10,23,7,5,3,19,2
6301,33,11,17,5,1,25,7
6302,18,2,12,28,16,9,15
6303,24,14,23,18,30,22,3
6304,32,12,3,28,20,13,15
6305,10,32,16,31,21,25,13
6306,17,33,13,4,31,28,7
6307,28,7,10,26,25,17,1
6308,14,30,22,15,4,8,16
6309,6,27,33,2,7,11,14
6310,27,4,31,26,33,7,8
6311,23,26,29,25,15,8,4
6312,26,31,21,14,3,29,1
6313,10,17,19,12,1,4,16
6314,18,17,2,19,23,4,12
6315,20,30,25,6,21,3,4
6316,25,15,8,28,23,2,6
6317,30,17,1,21,14,29,1
6318,21,12,28,14,23,16,12
6319,24,21,31,16,19,25,9
6320,19,29,16,6,8,15,3
6321,29,20,21,6,2,23,3
6322,3,33,28,29,23,11,10
6323,30,31,14,9,5,18,3
6324,25,13,23,27,21,17,9
6325,21,16,23,13,31,12,12
6326,6,19,11,31,33,21,16
6327,9,28,32,2,25,30,8
6328,2,13,14,21,10,16,5
6329,27,13,25,28,29,32,2
6330,8,29,21,3,16,17,9
6331,2,12,1,30,33,21,5
6332,11,24,32,29,18,3,12
6333,5,4,6,21,27,20,15
6334,19,31,8,23,26,21,5
6335,25,2,22,12,24,26,1
6336,13,30,14,33,7,10,2
6337,4,27,29,31,32,7,2
6338,14,31,1,16,6,5,10
6339,14,3,22,31,6,10,7
6340,28,2,15,8,6,10,12
6341,27,5,32,19,17,3,1
6342,3,31,6,25,8,20,13
6343,7,19,24,30,22,6,14
6344,20,19,2,23,6,10,3
6345,16,28,25,22,26,15,8
6346,29,4,8,17,26,21,7
6347,25,1,24,4,33,20,12
6348,29,22,17,25,31,4,1
6349,5,15,13,30,12,7,14
6350,17,7,1,3,24,9,4
6351,14,13,25,33,12,26,5
6352,23,2,32,20,5,33,8
6353,33,29,26,18,32,11,6
6354,11,7,15,24,12,5,2
6355,26,6,21,18,3,29,12
6356,5,26,13,24,4,7,10
6357,1,30,23,8,17,25,7
6358,26,5,31,4,8,27,11
6359,7,1,13,33,16,31,14
6360,24,7,33,28,15,14,10
6361,12,29,3,9,17,21,16
6362,22,23,26,15,33,7,7
6363,31,21,24,33,25,6,5
6364,31,9,4,5,32,10,3
6365,9,7,6,28,17,23,7
6366,18,7,32,12,31,27,2
6367,3,31,27,19,20,16,2
6368,6,30,1,31,14,27,6
6369,16,30,11,10,13,24,12
6370,8,29,12,28,20,19,6
6371,9,16,29,7,22,21,10
6372,20,13,29,1,9,30,3
6373,18,32,15,24,30,20,8
6374,31,17,2,4,1,9,1
6375,8,31,19,20,28,25,15
6376,32,28,33,8,19,4,12
6377,10,25,23,5,4,11,16
6378,21,27,28,15,13,18,5
6379,10,15,33,25,12,32,3
6380,3,32,8,29,12,18,7
6381,18,32,9,21,28,15,6
6382,17,31,33,21,29,22,16
6383,15,2,18,28,22,20,12
6384,17,4,24,14,29,30,13
6385,18,5,33,31,1,29,4
6386,2,29,28,8,6,10,10
6387,31,22,13,27,18,4,13
6388,19,11,10,4,32,33,13
6389,32,22,5,28,1,15,7
6390,15,12,10,21,7,17,6
6391,9,12,19,25,30,17,13
6392,19,10,20,8,24,2,10
6393,13,12,25,1,24,4,15
6394,14,12,9,21,29,3,9
6395,9,14,15,21,31,27,2
6396,17,1,4,22,23,33,2
6397,6,11,4,26,27,15,9
6398,33,13,24,11,18,5,9
6399,23,33,32,26,14,21,5
6400,1,28,12,18,31,4,15
6401,23,16,28,3,29,11,1
6402,24,27,25,26,31,32,9
6403,6,31,8,23,16,17,7
6404,3,21,9,6,17,31,10
6405,12,23,33,19,28,11,8
6406,5,11,30,13,21,27,15
6407,6,1,10,2,16,32,7
6408,30,10,25,33,6,9,8
6409,17,8,10,14,16,2,4
6410,23,11,21,22,10,26,9
6411,25,21,20,15,24,29,11
6412,22,2,25,12,18,7,10
6413,24,28,7,26,12,23,3
6414,26,33,17,18,13,3,3
6415,19,18,24,2,29,14,1
6416,13,7,9,30,5,24,11
6417,3,16,19,6,11,20,1
6418,30,1,33,9,27,16,6
6419,30,8,9,26,1,7,4
6420,22,11,21,3,18,24,4
6421,21,10,27,12,30,29,2
6422,14,22,11,23,26,21,6
6423,31,27,29,12,3,28,3
6424,4,3,12,33,28,15,9
6425,20,5,18,16,32,7,10
6426,6,16,3,2,30,18,14
6427,9,1,22,4,30,11,14
6428,3,16,28,29,18,2,9
6429,32,23,1,17,2,11,7
6430,3,21,4,29,8,25,13
6431,11,18,17,26,13,24,12
6432,13,23,21,14,22,3,1
6433,6,27,23,31,14,10,7
6434,31,16,29,17,10,11,5
6435,1,6,16,14,28,4,8
6436,27,23,1,17,22,12,3
6437,11,2,22,13,12,8,5
6438,9,8,26,19,13,23,6
6439,17,16,20,25,30,13,1
6440,7,32,3,28,23,18,15
6441,1,4,2,22,27,23,1
6442,5,19,21,11,13,16,9
6443,15,31,9,20,6,21,7
6444,11,17,8,14,25,9,16
6445,18,21,33,29,7,31,9
6446,9,13,4,27,22,24,10
6447,33,17,27,7,15,20,13
6448,33,16,21,13,19,26,3
6449,27,19,7,16,3,32,4
6450,23,20,7,16,21,5,9
6451,3,6,24,29,15,30,9
6452,32,20,24,10,27,14,15
6453,22,6,21,25,7,11,10
6454,28,22,33,15,16,31,12
6455,18,12,9,2,3,17,5
6456,22,9,18,32,29,33,6
6457,21,26,2,3,30,9,3
6458,28,18,16,4,23,5,7
6459,29,12,8,15,30,7,16
6460,19,10,26,8,20,25,4
6461,24,5,32,21,25,31,3
6462,14,29,27,3,22,2,14
6463,27,9,29,31,18,32,6
6464,23,17,3,14,6,24,14
6465,4,22,27,31,18,8,14
6466,23,19,22,13,8,14,12
6467,2,9,22,19,31,3,3
6468,3,2,7,18,22,27,3
6469,18,4,16,6,21,25,6
6470,14,33,8,21,4,26,4
6471,10,23,22,27,15,21,6
6472,18,16,8,22,15,2,5
6473,17,27,14,4,18,7,12
6474,21,32,23,12,27,19,8
6475,14,1,32,33,22,6,10
6476,19,13,31,12,21,9,8
6477,18,23,27,10,17,7,6
6478,25,5,13,24,28,15,11
6479,29,6,19,30,20,28,3
6480,25,14,27,8,11,7,15
6481,11,19,8,18,15,16,5
6482,10,24,9,15,8,6,15
6483,26,18,11,22,25,32,12
6484,24,23,20,5,18,30,16
6485,15,25,23,26,30,16,5
6486,21,5,18,32,2,27,8
6487,8,33,14,27,12,25,13
6488,7,19,21,5,29,13,14
6489,24,1,8,26,9,16,7
6490,26,30,11,18,29,12,2
6491,1,4,20,16,15,13,7
6492,11,18,19,1,24,28,1
6493,22,11,19,28,13,33,2
6494,7,25,4,10,3,13,13
6495,19,15,8,11,12,10,8
6496,25,21,26,20,29,17,2
6497,10,6,15,29,14,3,13
6498,28,31,13,4,5,1,5
6499,28,1,11,20,5,18,9
6500,26,31,4,24,23,25,13
6501,3,20,31,4,9,7,4
6502,6,1,11,3,30,26,10
6503,12,20,33,16,11,2,9
6504,20,30,4,27,23,32,2
6505,7,6,15,9,26,33,6
6506,29,30,1,6,15,32,4
6507,8,30,1,26,32,7,1
6508,27,30,5,26,31,22,5
6509,11,15,32,24,9,2,7
6510,17,1,33,3,14,16,13
6511,13,14,9,1,4,6,1
6512,15,13,27,24,8,4,7
6513,14,24,23,29,15,17,1
6514,25,24,15,19,9,28,9
6515,8,25,13,30,23,26,2
6516,9,30,14,4,27,20,16
6517,31,5,14,11,33,30,14
6518,17,31,16,11,33,25,3
6519,16,18,9,25,28,20,5
6520,2,26,21,4,12,30,14
6521,18,31,32,19,28,5,13
6522,27,6,28,26,33,13,4
6523,14,19,26,8,18,30,7
6524,24,9,12,17,11,23,5
6525,5,18,20,28,31,2,14
6526,24,8,1,32,15,21,4
6527,28,1,10,20,9,3,16
6528,6,16,2,18,19,27,15
6529,30,19,1,6,21,18,9
6530,18,30,24,29,19,15,2
6531,17,20,29,14,27,15,1
6532,18,15,9,33,10,24,9
6533,5,24,23,29,22,11,4
6534,4,21,1,33,27,6,1
6535,15,29,10,16,9,31,8
6536,18,6,24,2,8,26,12
6537,32,8,15,22,19,23,12
6538,5,18,22,1,19,2,2
6539,9,21,19,25,15,13,3
6540,24,10,25,11,16,18,4
6541,6,2,13,10,25,4,11
6542,31,13,19,18,7,12,3
6543,17,11,3,7,24,12,14
6544,33,20,23,7,9,17,14
6545,10,33,16,17,7,3,4
6546,6,22,31,26,25,28,14
6547,21,23,20,30,26,10,1
6548,8,11,12,22,20,27,10
6549,30,8,9,26,29,33,13
6550,14,26,12,11,5,31,1
6551,21,24,5,32,14,30,6
6552,30,15,7,8,2,21,14
6553,28,26,25,15,24,6,3
6554,15,13,8,25,14,20,5
6555,32,27,8,16,14,5,2
6556,14,25,3,5,6,18,11
6557,6,4,22,15,10,14,4
6558,16,10,20,3,25,11,14
6559,19,28,1,5,33,20,6
6560,14,29,32,6,33,31,12
6561,29,8,31,32,7,13,12
6562,18,5,11,14,8,2,4
6563,3,24,18,1,33,14,16
6564,10,6,14,2,12,18,11
6565,10,20,14,33,32,8,12
6566,5,23,21,27,2,17,2
6567,17,6,5,23,8,25,10
6568,28,31,2,3,21,13,13
6569,19,10,16,29,17,28,12
6570,31,20,12,21,22,23,6
6571,28,26,8,3,18,25,4
6572,7,29,30,3,22,4,9
6573,8,20,26,29,23,9,1
6574,27,8,3,16,11,19,7
6575,11,21,31,16,2,10,14
6576,10,7,18,19,13,24,11
6577,20,33,29,10,25,24,12
6578,30,31,27,21,12,2,6
6579,4,17,28,7,2,24,13
6580,5,15,4,21,8,26,5
6581,3,5,28,19,13,25,14
6582,6,23,12,11,25,7,12
6583,28,23,20,9,17,26,5
6584,18,10,31,11,23,15,3
6585,23,5,25,15,13,9,12
6586,17,22,20,14,30,3,7
6587,14,8,13,18,31,9,7
6588,3,17,6,31,29,21,5
6589,25,1,12,10,7,27,7
6590,10,15,24,4,18,19,1
6591,30,22,21,8,32,19,11
6592,25,1,3,24,30,10,6
6593,5,13,26,10,16,7,5
6594,11,6,27,19,16,9,15
6595,7,29,26,16,9,25,8
6596,29,11,4,17,33,24,14
6597,5,21,12,1,23,2,16
6598,26,25,15,31,33,17,3
6599,28,6,4,33,10,15,1
6600,22,2,15,23,16,24,15
6601,24,6,25,12,11,7,11
6602,23,17,20,30,19,33,16
6603,13,18,19,22,29,30,3
6604,16,33,17,31,2,32,8
6605,15,31,18,26,32,24,12
6606,29,14,26,16,1,25,13
6607,12,5,10,6,7,22,7
6608,8,25,22,27,6,32,5
6609,6,12,13,14,21,1,7
6610,30,33,8,7,31,17,16
6611,25,12,11,1,14,19,13
6612,30,20,19,13,18,14,7
6613,7,17,10,20,22,2,16
6614,8,10,30,11,9,2,14
6615,32,16,33,26,27,24,5
6616,1,21,27,18,33,15,4
6617,9,11,23,14,31,29,6
6618,29,23,22,3,12,15,8
6619,8,12,33,19,23,9,10
6620,22,2,7,19,14,8,13
6621,24,10,23,16,7,22,5
6622,3,26,24,17,9,4,13
6623,26,32,33,16,31,3,11
6624,27,5,30,23,29,2,14
6625,21,10,27,12,29,20,2
6626,4,3,22,17,10,14,1
6627,1,21,27,4,7,33,10
6628,28,14,30,22,4,27,4
6629,16,20,15,1,18,25,9
6630,11,1,16,32,29,23,3
6631,19,20,9,5,7,14,13
6632,25,4,28,23,5,33,2
6633,29,20,23,18,3,10,1
6634,17,30,26,28,23,18,10
6635,23,26,9,27,6,16,2
6636,18,14,10,30,23,2,11
6637,8,21,24,32,5,31,3
6638,10,16,20,2,12,6,6
6639,25,12,16,19,6,27,2
6640,18,28,17,32,6,23,3
6641,2,12,28,32,22,19,6
6642,12,29,10,5,6,32,13
6643,27,7,2,30,16,19,1
6644,31,11,8,10,25,4,15
6645,24,1,7,12,29,3,11
6646,22,13,20,7,31,10,6
6647,28,10,17,22,27,26,11
6648,18,10,2,5,32,9,8
6649,32,14,23,6,16,20,10
6650,31,2,12,14,5,17,16
6651,25,12,17,13,31,3,5
6652,18,14,1,6,15,31,13
6653,28,4,23,17,13,30,3
6654,21,13,10,33,19,12,16
6655,19,14,6,17,24,13,12
6656,16,12,21,2,8,28,4
6657,30,16,2,26,10,21,16
6658,16,18,14,5,17,12,4
6659,16,10,27,12,32,7,2
6660,21,3,19,16,25,2,3
6661,28,32,23,15,20,22,6
6662,17,18,19,12,26,9,4
6663,17,7,9,6,29,23,11
6664,20,8,31,16,17,24,13
6665,7,12,10,17,13,30,1
6666,31,29,27,16,15,22,5
6667,3,17,4,32,8,30,8
6668,20,10,6,33,12,1,12
6669,16,32,27,2,8,5,8
6670,27,12,19,25,31,13,4
6671,5,10,13,17,23,11,7
6672,32,19,29,6,17,28,13
6673,26,19,18,10,12,8,12
6674,21,14,22,20,7,5,3
6675,30,17,27,10,7,19,10
6676,33,25,4,16,13,3,11
6677,19,9,32,6,14,8,16
6678,23,16,13,19,33,5,11
6679,16,28,15,22,11,25,6
6680,11,3,7,2,27,14,2
6681,5,7,2,13,4,17,4
6682,32,23,16,24,29,14,6
6683,13,29,16,10,28,23,12
6684,5,25,2,28,3,19,16
6685,1,21,8,6,14,26,2
6686,12,27,20,15,3,1,13
6687,8,2,7,27,25,20,3
6688,8,10,6,18,30,5,9
6689,10,33,20,6,8,13,13
6690,1,22,7,27,6,17,12
6691,20,31,11,4,3,6,8
6692,3,25,5,6,33,15,12
6693,21,23,31,12,6,14,14
6694,32,12,24,33,14,18,4
6695,29,32,1,13,24,33,9
6696,23,8,1,32,11,13,7
6697,31,3,15,24,12,2,1
6698,29,5,25,1,11,12,12
6699,18,27,8,16,23,17,14
6700,4,27,19,3,20,14,11
6701,31,13,9,6,7,18,6
6702,17,23,20,32,7,15,9
6703,25,10,29,13,6,20,11
6704,7,3,33,4,1,30,5
6705,22,33,13,20,16,30,3
6706,31,26,29,7,27,2,13
6707,21,33,10,9,25,3,9
6708,9,21,8,30,17,26,13
6709,11,30,19,20,23,29,10
6710,23,22,33,11,25,19,4
6711,1,33,2,9,15,14,13
6712,32,7,11,5,14,4,12
6713,20,8,3,23,7,32,13
6714,9,31,14,16,7,1,1
6715,21,22,27,14,33,11,7
6716,33,32,9,26,28,8,15
6717,6,33,20,14,8,30,1
6718,28,24,10,32,13,3,5
6719,8,1,29,19,17,15,2
6720,18,32,4,19,28,21,5
6721,4,14,30,33,8,23,12
6722,23,3,16,2,15,4,14
6723,5,14,21,33,23,30,8
6724,4,3,25,30,23,27,3
6725,18,13,2,31,28,24,16
6726,24,11,31,20,6,28,13
6727,1,32,22,5,29,30,14
6728,15,20,13,9,14,24,13
6729,21,32,7,26,27,3,1
6730,1,15,8,10,19,11,10
6731,2,7,29,22,13,25,11
6732,26,5,8,30,1,15,15
6733,30,2,20,17,3,22,4
6734,3,28,25,8,2,30,13
6735,11,16,4,13,17,33,3
6736,15,5,7,24,22,19,9
6737,16,18,5,26,17,9,5
6738,21,33,15,7,8,11,7
6739,18,3,10,4,17,8,15
6740,19,31,28,29,18,24,12
6741,6,20,22,7,30,27,2
6742,16,31,30,10,1,13,7
6743,5,8,18,3,33,7,12
6744,7,16,24,2,3,32,1
6745,17,6,28,14,19,11,16
6746,28,15,20,11,10,12,10
6747,16,3,9,32,21,20,9
6748,31,1,24,16,33,25,12
6749,1,13,27,14,25,9,15
6750,3,16,15,8,7,18,9
6751,16,6,32,12,27,10,4
6752,25,18,31,7,9,5,13
6753,26,18,12,22,4,27,4
6754,13,24,30,21,31,10,9
6755,8,10,21,5,3,12,7
6756,21,3,18,30,4,28,9
6757,24,21,26,19,27,2,14
6758,4,1,30,10,11,18,3
6759,21,8,14,24,7,16,10
6760,14,30,31,3,12,6,13
6761,27,23,3,26,13,8,11
6762,9,31,7,20,16,24,1
6763,3,12,8,2,23,13,4
6764,19,11,14,5,21,30,14
6765,3,9,6,28,19,8,10
6766,4,32,29,15,21,13,6
6767,8,30,9,2,3,33,4
6768,7,6,15,30,10,16,15
6769,30,10,2,33,18,12,1
6770,24,27,5,6,3,26,9
6771,8,33,18,14,13,32,8
6772,26,28,7,12,30,17,1
6773,14,16,32,6,26,33,16
6774,12,20,33,8,2,28,15
6775,5,13,18,15,19,12,11
6776,8,20,13,21,28,18,11
6777,17,27,16,3,14,7,13
6778,17,11,20,4,22,15,10
6779,8,18,2,9,30,32,13
6780,11,29,24,13,6,23,5
6781,24,31,16,3,1,4,11
6782,12,26,3,21,20,16,10
6783,11,31,12,7,24,15,15
6784,4,13,23,32,17,30,12
6785,28,14,18,16,17,23,8
6786,26,9,25,6,21,30,5
6787,13,27,17,31,14,33,14
6788,29,1,7,24,19,15,1
6789,3,5,33,30,4,18,15
6790,6,25,29,28,4,7,13
6791,33,1,10,32,11,12,14
6792,11,5,4,24,21,7,7
6793,8,9,13,14,28,29,2
6794,9,26,23,8,6,33,3
6795,24,19,4,31,11,17,12
6796,30,21,17,10,26,14,11
6797,3,21,16,9,22,25,2
6798,11,25,2,26,19,24,3
6799,31,2,8,18,17,11,6
6800,21,2,14,26,20,31,4
6801,29,7,14,5,13,27,4
6802,6,23,12,3,29,28,16
6803,31,6,18,29,24,9,3
6804,10,9,21,22,24,18,2
6805,16,32,26,8,10,14,10
6806,18,23,30,8,25,29,1
6807,30,7,28,10,24,22,12
6808,28,13,33,1,8,15,12
6809,10,28,20,19,32,7,7
6810,24,29,30,6,8,21,11
6811,3,15,1,16,12,30,8
6812,25,24,10,2,19,12,10
6813,18,21,27,26,14,8,15
6814,14,7,4,29,17,15,6
6815,6,21,8,9,27,7,5
6816,1,5,13,31,7,28,10
6817,14,6,11,22,32,8,14
6818,25,32,19,22,10,26,15
6819,21,33,24,27,9,7,1
6820,19,3,23,8,24,28,1
6821,15,16,18,11,21,4,3
6822,33,10,29,2,7,25,16
6823,1,29,31,7,13,2,6
6824,4,21,29,5,27,28,1
6825,17,16,10,14,3,12,5
6826,7,9,1,6,10,15,3
6827,18,17,11,20,32,19,14
6828,23,11,3,28,4,33,7
6829,6,14,25,28,22,30,15
6830,24,4,3,18,21,26,10
6831,8,7,15,25,31,17,5
6832,14,24,30,19,18,1,4
6833,32,14,22,4,11,24,1
6834,23,8,12,15,26,33,15
6835,5,12,19,7,32,1,16
6836,23,4,30,32,9,8,1
6837,27,11,24,25,33,20,7
6838,9,11,2,28,8,16,2
6839,26,12,16,2,21,31,10
6840,12,4,3,11,16,21,4
6841,33,1,31,28,27,23,3
6842,3,26,1,5,13,15,12
6843,8,9,25,13,32,24,6
6844,1,6,14,22,32,9,14
6845,27,2,21,6,10,1,3
6846,4,7,33,1,32,14,7
6847,26,10,8,23,33,28,12
6848,12,4,1,14,19,20,14
6849,24,25,27,14,8,11,12
6850,21,23,8,22,20,9,3
6851,4,24,2,5,7,6,9
6852,20,22,29,18,24,26,14
6853,28,26,24,18,17,6,11
6854,6,22,5,13,9,32,13
6855,9,32,14,19,33,7,4
6856,8,15,18,19,16,13,1
6857,18,20,6,4,30,15,15
6858,19,11,22,6,7,31,4
6859,18,22,16,1,14,32,3
6860,9,31,3,29,28,1,14
6861,8,18,5,15,10,3,7
6862,8,30,7,10,16,11,5
6863,28,31,6,12,24,29,15
6864,3,30,23,28,18,12,15
6865,16,30,32,8,13,29,2
6866,30,18,21,29,22,23,8
6867,6,15,2,16,13,10,7
6868,11,16,9,22,2,32,16
6869,20,21,11,32,9,14,14
6870,18,16,31,10,23,24,14
6871,16,17,11,24,25,8,2
6872,3,22,27,21,2,25,2
6873,13,9,19,11,17,30,12
6874,27,15,16,11,28,29,13
6875,9,10,27,13,22,23,11
6876,6,18,32,9,2,5,11
6877,29,25,11,22,27,7,5
6878,15,33,26,32,14,29,9
6879,25,32,28,4,30,31,11
6880,13,23,18,3,9,14,3
6881,29,12,10,33,16,1,1
6882,19,24,9,20,25,31,4
6883,31,12,15,21,7,14,2
6884,11,19,27,12,31,32,14
6885,14,19,29,15,20,28,3
6886,24,8,10,25,9,14,6
6887,20,29,4,16,24,19,9
6888,24,10,18,15,5,26,8
6889,10,15,5,25,9,3,5
6890,19,29,33,6,17,32,4
6891,22,32,17,2,10,24,5
6892,28,12,19,9,32,8,5
6893,22,29,5,31,30,28,6
6894,14,27,10,2,23,33,5
6895,29,2,21,11,18,20,2
6896,20,27,24,25,17,12,11
6897,32,3,9,18,12,22,16
6898,29,4,19,25,24,26,4
6899,22,18,23,5,28,15,16
6900,13,8,3,20,25,17,1
6901,2,23,7,32,8,5,14
6902,27,2,6,29,22,13,7
6903,12,11,14,1,16,2,13
6904,3,8,27,6,19,17,10
6905,22,1,13,18,6,25,14
6906,31,5,12,19,2,29,6
6907,23,5,21,27,22,31,3
6908,16,15,14,6,25,17,9
6909,24,1,14,29,30,22,7
6910,16,6,18,2,32,25,4
6911,5,1,14,16,18,7,3
6912,29,1,3,5,21,33,12
6913,26,4,24,29,9,32,6
6914,32,9,28,30,2,3,14
6915,19,29,11,7,1,23,11
6916,26,13,16,4,11,33,11
6917,5,11,2,30,24,14,10
6918,11,23,21,26,18,29,16
6919,24,22,15,11,10,13,5
6920,5,24,7,2,14,31,8
6921,27,3,33,6,18,7,2
6922,26,24,20,28,7,11,11
6923,16,32,28,7,31,15,12
6924,25,7,9,28,31,24,16
6925,20,4,31,1,21,12,6
6926,8,30,21,11,17,26,4
6927,33,28,29,2,15,1,4
6928,5,26,30,10,16,22,1
6929,17,9,2,19,15,3,10
6930,17,21,2,32,19,4,13
6931,5,4,23,8,33,16,12
6932,8,19,3,4,10,5,13
6933,15,23,16,1,28,5,13
6934,12,5,23,29,16,4,11
6935,14,19,18,15,31,1,10
6936,5,1,13,28,10,19,8
6937,33,6,15,32,31,10,12
6938,24,17,15,29,10,14,16
6939,4,23,3,13,12,29,11
6940,24,18,8,6,30,31,3
6941,2,19,31,26,24,12,2
6942,1,30,5,23,33,8,16
6943,33,21,2,27,30,24,2
6944,5,11,29,6,20,22,9
6945,9,1,2,16,29,8,4
6946,29,20,28,17,6,4,5
6947,11,21,25,2,3,32,4
6948,13,18,21,33,30,7,15
6949,27,19,24,11,22,28,7
6950,27,6,32,20,33,21,1
6951,14,5,13,23,32,15,8
6952,1,12,30,4,31,6,4
6953,13,20,33,24,9,18,16
6954,1,25,21,8,23,9,1
6955,21,7,8,24,15,18,11
6956,29,17,25,19,23,12,5
6957,12,14,25,31,22,29,8
6958,4,22,14,21,29,18,10
6959,26,28,17,5,22,27,11
6960,18,20,2,15,28,25,11
6961,3,17,19,12,14,6,6
6962,18,17,5,14,20,23,14
6963,13,30,25,2,12,31,8
6964,31,5,28,27,14,23,9
6965,6,14,24,1,29,18,3
6966,21,3,16,33,25,24,1
6967,1,22,29,3,6,20,9
6968,24,14,29,10,17,22,6
6969,23,2,5,17,9,33,6
6970,21,24,7,17,9,27,1
6971,5,28,3,19,26,2,8
6972,31,17,27,24,28,15,10
6973,31,5,33,3,27,6,10
6974,11,21,26,14,20,10,1
6975,3,5,15,10,9,1,1
6976,9,2,7,6,26,21,10
6977,2,19,29,7,23,12,13
6978,21,14,6,13,25,20,7
6979,5,14,25,8,29,33,14
6980,14,24,27,8,3,20,16
6981,4,5,17,12,31,19,1
6982,5,31,26,28,21,27,5
6983,21,8,32,5,24,19,8
6984,20,1,23,33,11,21,13
6985,12,27,14,23,31,9,6
6986,19,26,22,31,28,24,9
6987,5,2,17,7,23,3,10
6988,30,11,24,5,23,10,1
6989,17,24,28,6,20,19,2
6990,28,8,20,7,5,27,2
6991,11,21,29,5,16,10,9
6992,7,18,2,17,6,23,2
6993,28,3,1,7,23,33,15
6994,15,22,11,33,8,28,10
6995,22,20,29,6,32,1,13
6996,27,21,30,1,26,19,11
6997,5,25,8,21,9,19,4
6998,10,33,6,20,1,25,6
6999,25,29,19,24,16,31,5
7000,31,33,11,8,29,4,8
7001,21,7,3,6,29,17,15
7002,1,12,5,3,8,32,1
7003,26,20,4,10,28,2,4
